date_delivered_year,date_sort_year,author_group,citation_title,affiliation_country,affiliation_city,affiliation_organization,corresponding_author_given_name,corresponding_author_surname,corresponding_author_indexed_name,citation_language,source_country,source_publication_year,source_publisher_name,classificationgroup,dbcollection,ref_count,reference,affiliation,coverDate,aggregationType,author,publicationName,citedby_count,title,publisher,subject_area,abstract_language
2024,2024,Unknown,Facile synthesis of boron-doped porous biochar as a metal-free adsorbent for efficient removal of aqueous tetracycline antibiotics,China,Xi'an,Xi'an Jiaotong University,Unknown,Unknown,Xu L.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': ""Xi'an Jiaotong University"", 'affiliation-city': ""Xi'an"", 'affiliation-country': 'China'}]",2025-06-01,Journal,Xu L.,Journal of Environmental Sciences (China),7,Facile synthesis of boron-doped porous biochar as a metal-free adsorbent for efficient removal of aqueous tetracycline antibiotics,Journal of Environmental Sciences (China),"Environmental Engineering, Environmental Science (all), Environmental Chemistry",Unknown
2024,2024,Unknown,"Understanding filamentous cyanobacteria and their adaptive niches in Lake Honghu, a shallow eutrophic lake",China,Beijing,University of Chinese Academy of Sciences,Unknown,Unknown,Gao G.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'University of Chinese Academy of Sciences', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Institute of Hydrobiology, Chinese Academy of Sciences', 'affiliation-city': 'Wuhan', 'affiliation-country': 'China'}]",2025-06-01,Journal,Gao G.,Journal of Environmental Sciences (China),3,"Understanding filamentous cyanobacteria and their adaptive niches in Lake Honghu, a shallow eutrophic lake",Journal of Environmental Sciences (China),"Environmental Engineering, Environmental Science (all), Environmental Chemistry",Unknown
2024,2024,Unknown,Roles of extracellular polymeric substances in arsenic accumulation and detoxification by cell wall intact and mutant strains of Chlamydomonas reinhardtii,China,Nanjing,Nanjing Agricultural University,Unknown,Unknown,Naveed S.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Nanjing Agricultural University', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Peking University', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",2025-06-01,Journal,Naveed S.,Journal of Environmental Sciences (China),0,Roles of extracellular polymeric substances in arsenic accumulation and detoxification by cell wall intact and mutant strains of Chlamydomonas reinhardtii,Journal of Environmental Sciences (China),"Environmental Engineering, Environmental Science (all), Environmental Chemistry",Unknown
2024,2024,Unknown,The cGAS−STING-mediated ROS and ferroptosis are involved in manganese neurotoxicity,China,Lanzhou,Lanzhou University,Unknown,Unknown,Zhang Z.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Lanzhou University', 'affiliation-city': 'Lanzhou', 'affiliation-country': 'China'}]",2025-06-01,Journal,Zhang Z.,Journal of Environmental Sciences (China),0,The cGAS−STING-mediated ROS and ferroptosis are involved in manganese neurotoxicity,Journal of Environmental Sciences (China),"Environmental Engineering, Environmental Science (all), Environmental Chemistry",Unknown
2024,2024,Unknown,Advancing autotrophic nitrogen removal in low C/N ratio wastewater: Innovative application of supercapacitor to enhance microbial electrolysis cells,China,Chengdu,Chengdu Institute of Biology Chinese Academy of Sciences,Unknown,Unknown,Fan S.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Chengdu Institute of Biology Chinese Academy of Sciences', 'affiliation-city': 'Chengdu', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Sichuan University', 'affiliation-city': 'Chengdu', 'affiliation-country': 'China'}]",2025-06-01,Journal,Fan S.,Journal of Environmental Sciences (China),1,Advancing autotrophic nitrogen removal in low C/N ratio wastewater: Innovative application of supercapacitor to enhance microbial electrolysis cells,Journal of Environmental Sciences (China),"Environmental Engineering, Environmental Science (all), Environmental Chemistry",Unknown
2024,2024,Unknown,Research progress and application of carbon sequestration in industrial flue gas by microalgae: A review,China,Beijing,Institute of Process Engineering Chinese Academy of Sciences,Unknown,Unknown,Wang R.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Institute of Process Engineering Chinese Academy of Sciences', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Chinese Academy of Sciences', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",2025-06-01,Journal,Wang R.,Journal of Environmental Sciences (China),4,Research progress and application of carbon sequestration in industrial flue gas by microalgae: A review,Journal of Environmental Sciences (China),"Environmental Engineering, Environmental Science (all), Environmental Chemistry",Unknown
2024,2024,Unknown,Transcriptomic and biochemical analysis of the mechanism of sodium gluconate promoting the degradation of benzo [a] pyrene by Bacillus subtilis MSC4,China,Guangzhou,Guangdong Province Key Laboratory of Fermentation and Enzyme Engineering,Unknown,Unknown,Chen R.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Guangdong Province Key Laboratory of Fermentation and Enzyme Engineering', 'affiliation-city': 'Guangzhou', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'South China University of Technology', 'affiliation-city': 'Guangzhou', 'affiliation-country': 'China'}]",2025-06-01,Journal,Chen R.,Journal of Environmental Sciences (China),0,Transcriptomic and biochemical analysis of the mechanism of sodium gluconate promoting the degradation of benzo [a] pyrene by Bacillus subtilis MSC4,Journal of Environmental Sciences (China),"Environmental Engineering, Environmental Science (all), Environmental Chemistry",Unknown
2024,2024,Unknown,Visible-light-promoted peroxymonosulfate activation for ACE degradation: Overlooked role of photogenerated hole,China,Changsha,Hunan University,Unknown,Unknown,Jiang L.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Hunan University', 'affiliation-city': 'Changsha', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Xiangjiang Laboratory', 'affiliation-city': 'Changsha', 'affiliation-country': 'China'}]",2025-05-15,Journal,Jiang L.,Applied Catalysis B: Environmental,0,Visible-light-promoted peroxymonosulfate activation for ACE degradation: Overlooked role of photogenerated hole,Applied Catalysis B: Environmental,"Catalysis, Process Chemistry and Technology, Environmental Science (all)",Unknown
2024,2024,Unknown,Two major deactivation mechanisms in carbon-based advanced oxidation processes (AOPs) dominated by electron-transfer pathway (ETP),China,Guangzhou,Sun Yat-Sen University,Unknown,Unknown,Yu J.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Sun Yat-Sen University', 'affiliation-city': 'Guangzhou', 'affiliation-country': 'China'}]",2025-05-05,Journal,Yu J.,Applied Catalysis B: Environmental,0,Two major deactivation mechanisms in carbon-based advanced oxidation processes (AOPs) dominated by electron-transfer pathway (ETP),Applied Catalysis B: Environmental,"Catalysis, Process Chemistry and Technology, Environmental Science (all)",Unknown
2024,2024,Unknown,Strong heterostructure coupling-confinement effect inducing dispersion of Cu-based catalysts for photocatalytic hydrogen evolution,China,Shijiazhuang,Hebei University of Science and Technology,Unknown,Unknown,Ma B.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Hebei University of Science and Technology', 'affiliation-city': 'Shijiazhuang', 'affiliation-country': 'China'}]",2025-05-05,Journal,Ma B.,Applied Catalysis B: Environmental,0,Strong heterostructure coupling-confinement effect inducing dispersion of Cu-based catalysts for photocatalytic hydrogen evolution,Applied Catalysis B: Environmental,"Catalysis, Process Chemistry and Technology, Environmental Science (all)",Unknown
2024,2024,Unknown,Incomplete multi-view clustering based on hypergraph,China,Xi'an,Xidian University,Unknown,Unknown,Chen J.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Xidian University', 'affiliation-city': ""Xi'an"", 'affiliation-country': 'China'}]",2025-05-01,Journal,Chen J.,Information Fusion,0,Incomplete multi-view clustering based on hypergraph,Information Fusion,"Signal Processing, Information Systems, Hardware and Architecture, Software",Unknown
2024,2024,Unknown,Computational approaches for predicting drug-disease associations: a comprehensive review,China,Xi'an,Xidian University,Unknown,Unknown,Huang Z.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Xidian University', 'affiliation-city': ""Xi'an"", 'affiliation-country': 'China'}]",2025-05-01,Journal,Huang Z.,Frontiers of Computer Science,0,Computational approaches for predicting drug-disease associations: a comprehensive review,Frontiers of Computer Science,"Theoretical Computer Science, Computer Science (all)",Unknown
2024,2024,Unknown,Predicting miRNA-drug interactions via dual-channel network based on TCN and BiLSTM,China,Xi'an,Shaanxi Normal University,Unknown,Unknown,Zhang X.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Shaanxi Normal University', 'affiliation-city': ""Xi'an"", 'affiliation-country': 'China'}]",2025-05-01,Journal,Zhang X.,Frontiers of Computer Science,0,Predicting miRNA-drug interactions via dual-channel network based on TCN and BiLSTM,Frontiers of Computer Science,"Theoretical Computer Science, Computer Science (all)",Unknown
2024,2024,Unknown,Expanding the sequence spaces of synthetic binding protein using deep learning-based framework ProteinMPNN,China,Chongqing,Chongqing University,Unknown,Unknown,Li Y.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Chongqing University', 'affiliation-city': 'Chongqing', 'affiliation-country': 'China'}]",2025-05-01,Journal,Li Y.,Frontiers of Computer Science,0,Expanding the sequence spaces of synthetic binding protein using deep learning-based framework ProteinMPNN,Frontiers of Computer Science,"Theoretical Computer Science, Computer Science (all)",Unknown
2024,2024,Unknown,Interpretation with baseline shapley value for feature groups on tree models,China,Nanjing,Nanjing University,Unknown,Unknown,Xu F.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Nanjing University', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}]",2025-05-01,Journal,Xu F.,Frontiers of Computer Science,0,Interpretation with baseline shapley value for feature groups on tree models,Frontiers of Computer Science,"Theoretical Computer Science, Computer Science (all)",Unknown
2024,2024,Unknown,"Application of machine learning in drug side effect prediction: databases, methods, and challenges",China,Changsha,Central South University,Unknown,Unknown,Zhao H.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Central South University', 'affiliation-city': 'Changsha', 'affiliation-country': 'China'}]",2025-05-01,Journal,Zhao H.,Frontiers of Computer Science,4,"Application of machine learning in drug side effect prediction: databases, methods, and challenges",Frontiers of Computer Science,"Theoretical Computer Science, Computer Science (all)",Unknown
2024,2024,Unknown,Synthesis of Some New Heterocyclic Compounds Derived from Imidazole and Study of Anti-Microbial Activity,Iraq,Baghdad,University of Baghdad,Unknown,Unknown,Ketan Z.A.,Unknown,Iraq,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'University of Baghdad', 'affiliation-city': 'Baghdad', 'affiliation-country': 'Iraq'}]",2025-05-01,Journal,Ketan Z.A.,"Advanced Journal of Chemistry, Section A",0,Synthesis of Some New Heterocyclic Compounds Derived from Imidazole and Study of Anti-Microbial Activity,"Advanced Journal of Chemistry, Section A","Chemical Engineering (miscellaneous), Physical and Theoretical Chemistry",Unknown
2024,2024,Unknown,Testing the equality of distributions using integrated maximum mean discrepancy,China,Shanghai,Shanghai University of Finance and Economics,Unknown,Unknown,Ding T.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Shanghai University of Finance and Economics', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}]",2025-05-01,Journal,Ding T.,Journal of Statistical Planning and Inference,0,Testing the equality of distributions using integrated maximum mean discrepancy,Journal of Statistical Planning and Inference,"Statistics, Probability and Uncertainty, Statistics and Probability, Applied Mathematics",Unknown
2024,2024,Unknown,"Effects of decaffeinated and non-decaffeinated green coffee and green tea extract on lens opacity, αB-crystallin expression and aggregation in rat model of metabolic syndrome",Indonesia,Malang,Brawijaya University,Unknown,Unknown,Handayani N.,Unknown,Indonesia,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Brawijaya University', 'affiliation-city': 'Malang', 'affiliation-country': 'Indonesia'}]",2025-05-01,Journal,Handayani N.,Journal of Medicinal and Pharmaceutical Chemistry Research,0,"Effects of decaffeinated and non-decaffeinated green coffee and green tea extract on lens opacity, αB-crystallin expression and aggregation in rat model of metabolic syndrome",Journal of Medicinal and Pharmaceutical Chemistry Research,"Pharmacology, Pharmaceutical Science, Chemistry (miscellaneous), Drug Discovery",Unknown
2024,2024,Unknown,Modifications evaluation of ethyl para methoxycinnamate crystal with enhanced solubility properties by solvent-mediated polymorphism and multicomponent interactions,Indonesia,Bandung,Universitas Padjadjaran,Unknown,Unknown,Wardhana Y.W.,Unknown,Indonesia,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Universitas Padjadjaran', 'affiliation-city': 'Bandung', 'affiliation-country': 'Indonesia'}]",2025-05-01,Journal,Wardhana Y.W.,Journal of Medicinal and Pharmaceutical Chemistry Research,0,Modifications evaluation of ethyl para methoxycinnamate crystal with enhanced solubility properties by solvent-mediated polymorphism and multicomponent interactions,Journal of Medicinal and Pharmaceutical Chemistry Research,"Pharmacology, Pharmaceutical Science, Chemistry (miscellaneous), Drug Discovery",Unknown
2024,2024,Unknown,Female gynecologists and HPV vaccination: Factors influencing the administration of vaccines to patients,Indonesia,Surabaya,Universitas Airlangga,Unknown,Unknown,Baktiar M.P.,Unknown,Indonesia,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Universitas Airlangga', 'affiliation-city': 'Surabaya', 'affiliation-country': 'Indonesia'}]",2025-05-01,Journal,Baktiar M.P.,Journal of Medicinal and Pharmaceutical Chemistry Research,1,Female gynecologists and HPV vaccination: Factors influencing the administration of vaccines to patients,Journal of Medicinal and Pharmaceutical Chemistry Research,"Pharmacology, Pharmaceutical Science, Chemistry (miscellaneous), Drug Discovery",Unknown
2024,2024,Unknown,Molecular detection of genetic diversity of foot-and-mouth disease virus [FMDV] of recent outbreak in Iraq,Iraq,Baghdad,University of Baghdad,Unknown,Unknown,Al-Kalabadi N.J.,Unknown,Iraq,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'University of Baghdad', 'affiliation-city': 'Baghdad', 'affiliation-country': 'Iraq'}]",2025-05-01,Journal,Al-Kalabadi N.J.,Journal of Medicinal and Pharmaceutical Chemistry Research,0,Molecular detection of genetic diversity of foot-and-mouth disease virus [FMDV] of recent outbreak in Iraq,Journal of Medicinal and Pharmaceutical Chemistry Research,"Pharmacology, Pharmaceutical Science, Chemistry (miscellaneous), Drug Discovery",Unknown
2024,2024,Unknown,Comparison of changes on quadriceps femoris muscle thickness after addition of low intensity blood flow strengthening exercise and moderate intensity strengthening exercise in elderly woman,Indonesia,Surabaya,Dr. Soetomo General Hospital,Unknown,Unknown,Tumali J.W.,Unknown,Indonesia,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Dr. Soetomo General Hospital', 'affiliation-city': 'Surabaya', 'affiliation-country': 'Indonesia'}, {'@_fa': 'true', 'affilname': 'Universitas Airlangga', 'affiliation-city': 'Surabaya', 'affiliation-country': 'Indonesia'}]",2025-05-01,Journal,Tumali J.W.,Journal of Medicinal and Pharmaceutical Chemistry Research,0,Comparison of changes on quadriceps femoris muscle thickness after addition of low intensity blood flow strengthening exercise and moderate intensity strengthening exercise in elderly woman,Journal of Medicinal and Pharmaceutical Chemistry Research,"Pharmacology, Pharmaceutical Science, Chemistry (miscellaneous), Drug Discovery",Unknown
